method,Internal_ID,Annotation_ID,Metabolite,MZ,Adduct,hmdbId,hmdbIdSpecificity,chebiId,pubChemId,smiles,inChI,inChIKey,chemicalFormula,adduct of formula,LinkedCompounds
C8P,Annotation__20230628__LPC24400__tuDCTiRN,LPC 24:4/0:0,LPC 24:4/0:0,600.4023684,[M+H]+,,,,,,,,C32H58NO7P,[M],mxp3766-sc
C8P,Annotation__20230628__LPC24100__pr6a4Ntr,LPC 24:1/0:0,LPC 24:1/0:0,606.4493184,[M+H]+,HMDB0010406,2,,,,,,C32H64NO7P,[M],mxp3765-sc
C8P,Annotation__20231011__LPC240A__YRHvRto4,LPC 0:0/24:0,LPC 0:0/24:0,608.4649684,[M+H]+,,,,,,,,C32H66NO7P,[M],mxp3104
C8P,Annotation__20230628__LPC24000__oudhmjyM,LPC 24:0/0:0,LPC 24:0/0:0,608.4649684,[M+H]+,HMDB0010405,1,CHEBI:86260,24779481,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,"InChI=1S/C32H66NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-32(35)38-29-31(34)30-40-41(36,37)39-28-27-33(2,3)4/h31,34H,5-30H2,1-4H3/t31-/m1/s1",SKJMUADLQLZAGH-WJOKGBTCSA-N,C32H66NO7P,[M],mxp0288
C8P,Annotation__20230628__LPC25000__Hr6fZ9Uw,LPC 25:0/0:0,LPC 25:0/0:0,622.4806184,[M+H]+,,,,,,,,C33H68NO7P,[M],mxp3768-sc
C8P,Annotation__20230628__LPC26100__F83NpRwD,LPC 26:1/0:0,LPC 26:1/0:0,634.4806184,[M+H]+,HMDB0029220,2,,,,,,C34H68NO7P,[M],mxp3770-sc
C8P,Annotation__20230628__LPC26000__bspvC8Kz,LPC 26:0/0:0,LPC 26:0/0:0,636.4962684,[M+H]+,HMDB0029205,1,,,,,,C34H70NO7P,[M],mxp3769-sc
C8P,Annotation__20230628__LPCO-14000__F9o444Zp,LPC O-14:0/0:0,LPC O-14:0/0:0,454.3292034,[M+H]+,,,,,,,,C22H48NO6P,[M],mxp3783
C8P,Annotation__20230628__LPCO-15000__apqhUYFD,LPC O-15:0/0:0,LPC O-15:0/0:0,468.3448534,[M+H]+,,,,,,,,C23H50NO6P,[M],mxp3784
C8P,Annotation__20230628__LPCP-16000__dujZp8dY,LPC P-16:0/0:0,LPC P-16:0/0:0,480.3448534,[M+H]+,HMDB0010407,1,CHEBI:73850,10917802,CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,"InChI=1S/C24H50NO6P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-20-29-22-24(26)23-31-32(27,28)30-21-19-25(2,3)4/h18,20,24,26H,5-17,19,21-23H2,1-4H3/b20-18-/t24-/m1/s1",HTZINLFNXLXRBC-CQLBIITFSA-N,C24H50NO6P,[M],mxp0289
C8P,Annotation__20230628__LPCO-16000__q6V3bjXK,LPC O-16:0/0:0,LPC O-16:0/0:0,482.3605034,[M+H]+,HMDB0243890,1,CHEBI:64496,162126,CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,"InChI=1S/C24H52NO6P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-20-29-22-24(26)23-31-32(27,28)30-21-19-25(2,3)4/h24,26H,5-23H2,1-4H3/t24-/m1/s1",VLBPIWYTPAXCFJ-XMMPIXPASA-N,C24H52NO6P,[M],mxp1357
C8P,Annotation__20230628__LPCO-17200__GtjwnQm4,LPC O-17:2/0:0,LPC P-17:1/0:0 or LPC O-17:2/0:0,492.3448534,[M+H]+,,,,,,,,C25H50NO6P,[M],mxp3800-sc
C8P,Annotation__20230628__LPCO-17100__PFR3pv7E,LPC O-17:1/0:0,LPC O-17:1/0:0,494.3605034,[M+H]+,,,,,,,,C25H52NO6P,[M],mxp3798-sc
C8P,Annotation__20230628__LPCP-17000__reAgB75E,LPC P-17:0/0:0,LPC P-17:0/0:0,494.3605034,[M+H]+,,,,,,,,C25H52NO6P,[M],mxp3813-sc
C8P,Annotation__20230628__LPCO-17000__qDfiSFCi,LPC O-17:0/0:0,LPC O-17:0/0:0,496.3761534,[M+H]+,,,,,,,,C25H54NO6P,[M],mxp3785
C8P,Annotation__20230628__LPCO-18200__BfHZFssE,LPC O-18:2/0:0,LPC O-18:2/0:0,506.3605034,[M+H]+,,,,,,,,C26H52NO6P,[M],mxp4038-sc
C8P,Annotation__20230628__LPCP-18100__UBu4y5yp,LPC P-18:1/0:0,LPC P-18:1/0:0,506.3605034,[M+H]+,HMDB0010408,2,,,CCCCCCCC/C=C\CCCCCC/C=C\OC[C@@H](O)COP([O-])(=O)OCC[N+](C)(C)C |&1:20|,,,C26H52NO6P,[M],mxp2280-sc
C8P,Annotation__20230630__LPCO-18100__r8V67tav,LPC O-18:1/0:0,LPC O-18:1/0:0,508.3761534,[M+H]+,,,,,,,,C26H54NO6P,[M],mxp3108-sc
C8P,Annotation__20230628__LPCP-18000__kpHBK6E7,LPC P-18:0/0:0,LPC P-18:0/0:0,508.3761534,[M+H]+,HMDB0013122,1,CHEBI:133662,24779527,CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,"InChI=1S/C26H54NO6P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-22-31-24-26(28)25-33-34(29,30)32-23-21-27(2,3)4/h20,22,26,28H,5-19,21,23-25H2,1-4H3/b22-20-/t26-/m1/s1",WBOMIOWRFSPZMC-AYICAFKVSA-N,C26H54NO6P,[M],mxp0290
C8P,Annotation__20230628__LPCO-180__BFcGjEpa,LPC O-18:0/0:0,LPC O-18:0/0:0,510.3918034,[M+H]+,HMDB0011149,1,CHEBI:75216,2733532,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,"InChI=1S/C26H56NO6P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-22-31-24-26(28)25-33-34(29,30)32-23-21-27(2,3)4/h26,28H,5-25H2,1-4H3/t26-/m1/s1",XKBJVQHMEXMFDZ-AREMUKBSSA-N,C26H56NO6P,[M],mxp0293
C8P,Annotation__20230628__LPCP-19100__grQwbd8a,LPC P-19:1/0:0,LPC P-19:1/0:0 or LPC O-19:2/0:0,520.3761534,[M+H]+,,,,,,,,C27H54NO6P,[M],mxp3817-sc
C8P,Annotation__20230628__LPCP-19000__g3mqv4bv,LPC P-19:0/0:0,LPC P-19:0/0:0 or LPC O-19:1/0:0,522.3918034,[M+H]+,,,,,,,,C27H56NO6P,[M],mxp3816-sc
C8P,Annotation__20230628__LPCP-20200__3GSw92n2,LPC P-20:2/0:0,LPC P-20:2/0:0,532.3761534,[M+H]+,,,,,,,,C28H54NO6P,[M],mxp3819-sc
C8P,Annotation__20230628__LPCO-20200__CyGRQs4H,LPC O-20:2/0:0,LPC O-20:2/0:0,534.3918034,[M+H]+,,,,,,,,C28H56NO6P,[M],mxp4034-sc
C8P,Annotation__20230628__LPCP-20100__45BGkczA,LPC P-20:1/0:0,LPC P-20:1/0:0,534.3918034,[M+H]+,,,,,,,,C28H56NO6P,[M],mxp4032-sc
C8P,Annotation__20230628__LPCO-20100__LBN5k7nT,LPC O-20:1/0:0,LPC O-20:1/0:0,536.4074534,[M+H]+,,,,,,,,C28H58NO6P,[M],mxp3803-sc
C8P,Annotation__20230628__LPCP-20000__PQQPvNud,LPC P-20:0/0:0,LPC P-20:0/0:0,536.4074534,[M+H]+,,,,,,,,C28H58NO6P,[M],mxp3818-sc
C8P,Annotation__20230628__LPCO-20000__ppWKyXqJ,LPC O-20:0/0:0,LPC O-20:0/0:0,538.4231034,[M+H]+,,,,,,,,C28H60NO6P,[M],mxp3786
C8P,Annotation__20230628__LPCO-22200__hy5XPytA,LPC O-22:2/0:0,LPC O-22:2/0:0,562.4231034,[M+H]+,,,,,,,,C30H60NO6P,[M],mxp3806-sc
C8P,Annotation__20230628__LPCP-22100__dyaZooXP,LPC P-22:1/0:0,LPC P-22:1/0:0,562.4231034,[M+H]+,,,,,,,,C30H60NO6P,[M],mxp3821-sc
C8P,Annotation__20230630__LPCO-22100__pX2zCq5T,LPC O-22:1/0:0,LPC O-22:1/0:0,564.4387534,[M+H]+,,,,,,,,C30H62NO6P,[M],mxp3805-sc
C8P,Annotation__20230628__LPCP-22000__dkdmt8jJ,LPC P-22:0/0:0,LPC P-22:0/0:0,564.4387534,[M+H]+,,,,,,,,C30H62NO6P,[M],mxp3820-sc
C8P,Annotation__20230628__LPCO-22000__T9MwHfeB,LPC O-22:0/0:0,LPC O-22:0/0:0,566.4544034,[M+H]+,,,,,,,,C30H64NO6P,[M],mxp3787
C8P,Annotation__20230628__LPCP-23000__CzQ5hwGt,LPC P-23:0/0:0,LPC P-23:0/0:0 or LPC O-23:1/0:0,578.4544034,[M+H]+,,,,,,,,C31H64NO6P,[M],mxp3822-sc
C8P,Annotation__20230628__LPCO-23000__J5zbPZum,LPC O-23:0/0:0,LPC O-23:0/0:0,580.4700534,[M+H]+,,,,,,,,C31H66NO6P,[M],mxp3788
C8P,Annotation__20230628__LPCP-24300__s7YkU7So,LPC P-24:3/0:0,LPC P-24:3/0:0,586.4231034,[M+H]+,,,,,,,,C32H60NO6P,[M],mxp3826-sc
C8P,Annotation__20230628__LPCO-24300__GuZT2XBB,LPC O-24:3/0:0,LPC O-24:3/0:0,588.4387534,[M+H]+,,,,,,,,C32H62NO6P,[M],mxp3810-sc
C8P,Annotation__20230628__LPCP-24200__kR3XuaW7,LPC P-24:2/0:0,LPC P-24:2/0:0,588.4387534,[M+H]+,,,,,,,,C32H62NO6P,[M],mxp3825-sc
C8P,Annotation__20230628__LPCO-24200__AddU5vFr,LPC O-24:2/0:0,LPC O-24:2/0:0,590.4544034,[M+H]+,,,,,,,,C32H64NO6P,[M],mxp3809-sc
C8P,Annotation__20230628__LPCP-24100__LoEUuVXy,LPC P-24:1/0:0,LPC P-24:1/0:0,590.4544034,[M+H]+,,,,,,,,C32H64NO6P,[M],mxp3824-sc
C8P,Annotation__20230630__LPCO-24100__R9FguJYe,LPC O-24:1/0:0,LPC O-24:1/0:0,592.4700534,[M+H]+,,,,,,,,C32H66NO6P,[M],mxp3808-sc
C8P,Annotation__20230628__LPCO-24000__ddYYL32W,LPC O-24:0/0:0,LPC O-24:0/0:0,594.4857034,[M+H]+,,,,,,,,C32H68NO6P,[M],mxp3789
C8P,Annotation__20230628__LPE16100__6RzVCmox,LPE 16:1/0:0,LPE 16:1/0:0,452.2771684,[M+H]+,HMDB0011504,2,,,[H][C@@](O)(COC(=O)CCCCCCC\C=C/CCCCCC)COP(O)(=O)OCCN,,,C21H42NO7P,[M],mxp0294-sc
C8P,Annotation__20231011__LPE160A__B2g992sF,LPE 0:0/16:0,LPE 0:0/16:0,454.2928184,[M+H]+,HMDB0011473,1,,53480922,CCCCCCCCCCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OCCN,"InChI=1S/C21H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)29-20(18-23)19-28-30(25,26)27-17-16-22/h20,23H,2-19,22H2,1H3,(H,25,26)/t20-/m1/s1",CKPBBEOJHAPPBT-HXUWFJFHSA-N,C21H44NO7P,[M],mxp3109
C8P,Annotation__20230628__LPE16000__N2xQXPQN,LPE 16:0/0:0,LPE 16:0/0:0,454.2928184,[M+H]+,HMDB0011503,1,CHEBI:73004,9547069,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O,"InChI=1S/C21H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)27-18-20(23)19-29-30(25,26)28-17-16-22/h20,23H,2-19,22H2,1H3,(H,25,26)/t20-/m1/s1",YVYMBNSKXOXSKW-HXUWFJFHSA-N,C21H44NO7P,[M],mxp0295
C8P,Annotation__20230628__LPE18300__E4i7sw4x,LPE 18:3/0:0,LPE 18:3/0:0,476.2771684,[M+H]+,HMDB0011509,2,,,[H][C@@](CO)(COP(O)(=O)OCCN)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC,,,C23H42NO7P,[M],mxp0297-sc
C8P,Annotation__20231011__LPE182A__a5DusnzE,LPE 0:0/18:2,LPE 0:0/18:2,478.2928184,[M+H]+,HMDB0011477,2,,,,,,C23H44NO7P,[M],mxp3112-sc
C8P,Annotation__20230628__LPE18200__pT7EHiUF,LPE 18:2/0:0,LPE 18:2/0:0,478.2928184,[M+H]+,HMDB0011507,2,CHEBI:83058,,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O,"InChI=1S/C23H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h6-7,9-10,22,25H,2-5,8,11-21,24H2,1H3,(H,27,28)/b7-6-,10-9-/t22-/m1/s1",,C23H44NO7P,[M],mxp0298-sc
C8P,Annotation__20231011__LPE181A__Ae5a6MEB,LPE 0:0/18:1,LPE 0:0/18:1,480.3084684,[M+H]+,HMDB0011475,2,,,,,,C23H46NO7P,[M],mxp3111-sc
C8P,Annotation__20230628__LPE18100__UdEXzQHw,LPE 18:1/0:0,LPE 18:1/0:0,480.3084684,[M+H]+,HMDB0011506,2,CHEBI:75168,,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O,"InChI=1S/C23H46NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h9-10,22,25H,2-8,11-21,24H2,1H3,(H,27,28)/b10-9-/t22-/m1/s1",,C23H46NO7P,[M],mxp2943-sc
C8P,Annotation__20230628__LPE00180__6y8b5C8B,LPE 0:0/18:0,LPE 0:0/18:0,482.3241184,[M+H]+,HMDB0011129,1,,53480667,CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO)COP(=O)(O)OCCN,"InChI=1S/C23H48NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)31-22(20-25)21-30-32(27,28)29-19-18-24/h22,25H,2-21,24H2,1H3,(H,27,28)/t22-/m1/s1",KIHAGWUUUHJRMS-JOCHJYFZSA-N,C23H48NO7P,[M],mxp3110
C8P,Annotation__20230628__LPE18000__KQkoWv8G,LPE 18:0/0:0,LPE 18:0/0:0,482.3241184,[M+H]+,HMDB0011130,1,CHEBI:75036,9547068,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O,"InChI=1S/C23H48NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h22,25H,2-21,24H2,1H3,(H,27,28)/t22-/m1/s1",BBYWOYAFBUOUFP-JOCHJYFZSA-N,C23H48NO7P,[M],mxp0300
C8P,Annotation__20230628__LPE20500__4zt4dAbR,LPE 20:5/0:0,LPE 20:5/0:0,500.2771684,[M+H]+,HMDB0011519,2,,,,,,C25H42NO7P,[M],mxp3857-sc
C8P,Annotation__20230628__LPE20400__3doQ2Mrq,LPE 0:0/20:4,LPE 0:0/20:4,502.2928184,[M+H]+,HMDB0011487,2,,,,,,C25H44NO7P,[M],mxp3113-sc
C8P,Annotation__20231011__LPE204B__WFHZYwZG,LPE 20:4/0:0,LPE 20:4/0:0,502.2928184,[M+H]+,HMDB0011517,2,CHEBI:64395,,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)(O)OCCN)O,"InChI=1S/C25H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-25(28)31-22-24(27)23-33-34(29,30)32-21-20-26/h6-7,9-10,12-13,15-16,24,27H,2-5,8,11,14,17-23,26H2,1H3,(H,29,30)/b7-6-,10-9-,13-12-,16-15-/t24-/m1/s1",,C25H44NO7P,[M],mxp0301-sc
C8P,Annotation__20231011__LPE203__gbZ3pd2A,LPE 20:3/0:0,LPE 20:3/0:0,504.3084684,[M+H]+,HMDB0011516,2,,,,,,C25H46NO7P,[M],mxp2486-sc
C8P,Annotation__20231011__LPE226__czAQJBm6,LPE 22:6/0:0,LPE 22:6/0:0,526.2928184,[M+H]+,HMDB0011526,2,CHEBI:72747,,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COP(=O)(O)OCCN)O,"InChI=1S/C27H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-27(30)33-24-26(29)25-35-36(31,32)34-23-22-28/h3-4,6-7,9-10,12-13,15-16,18-19,26,29H,2,5,8,11,14,17,20-25,28H2,1H3,(H,31,32)/b4-3-,7-6-,10-9-,13-12-,16-15-,19-18-/t26-/m1/s1",,C27H44NO7P,[M],mxp0303-sc
C8P,Annotation__20230628__LPE22100__i3tfQT5t,LPE 22:1/0:0,LPE 22:1/0:0,536.3710684,[M+H]+,HMDB0011521,2,,,,,,C27H54NO7P,[M],mxp3858-sc
C8P,Annotation__20230628__LPE22000__dyWpV5EK,LPE 22:0/0:0,LPE 22:0/0:0,538.3867184,[M+H]+,HMDB0011520,1,,52925144,CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O,"InChI=1S/C27H56NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-27(30)33-24-26(29)25-35-36(31,32)34-23-22-28/h26,29H,2-25,28H2,1H3,(H,31,32)/t26-/m1/s1",NYSQCLMCGRAJJQ-AREMUKBSSA-N,C27H56NO7P,[M],mxp1043-sc
C8P,Annotation__20230628__LPE24000__hSQFqgmY,LPE 24:0/0:0,LPE 24:0/0:0,566.4180184,[M+H]+,HMDB0011527,1,,,,,,C29H60NO7P,[M],mxp3859-sc
C8P,Annotation__20230628__LPEP-18000__Q2hSk9CL,LPE P-18:0/0:0,LPE P-18:0/0:0,466.3292034,[M+H]+,HMDB0240598,1,,42607470,CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)O,"InChI=1S/C23H48NO6P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-19-28-21-23(25)22-30-31(26,27)29-20-18-24/h17,19,23,25H,2-16,18,20-22,24H2,1H3,(H,26,27)/b19-17-/t23-/m1/s1",KACDZDULGKPXHT-HIVNOOBXSA-N,C23H48NO6P,[M],mxp1668
C8P,Annotation__20230628__PC280__rpsY4Sih,PC 28:0,PC 28:0,678.5068334,[M+H]+,HMDB0007866,2,CHEBI:45240,,CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,"InChI=1S/C36H72NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-35(38)42-32-34(33-44-46(40,41)43-31-30-37(3,4)5)45-36(39)29-27-25-23-21-19-17-15-13-11-9-7-2/h34H,6-33H2,1-5H3/t34-/m1/s1",,C36H72NO8P,[M],mxp2955-sc
C8P,Annotation__20230628__PC290__Lh4YncGA,PC 29:0,PC 29:0,692.5224834,[M+H]+,HMDB0007932,2,,,,,,C37H74NO8P,[M],mxp3681-sc
C8P,Annotation__20231011__PC303__X62mzXXb,PC 30:3,PC 30:3,700.4911834,[M+H]+,,,,,,,,C38H70NO8P,[M],mxp4189-sc
C8P,Annotation__20230628__PC302__HCRuvRLb,PC 30:2,PC 30:2,702.5068334,[M+H]+,HMDB0007903,2,CHEBI:88908,,CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)([O-])OCC[N+](C)(C)C,"InChI=1S/C38H72NO8P/c1-6-8-10-12-14-16-18-19-21-23-25-27-29-31-38(41)47-36(35-46-48(42,43)45-33-32-39(3,4)5)34-44-37(40)30-28-26-24-22-20-17-15-13-11-9-7-2/h13,15-16,18,36H,6-12,14,17,19-35H2,1-5H3/b15-13-,18-16-/t36-/m1/s1",,C38H72NO8P,[M],mxp0307-sc
C8P,Annotation__20230628__PC301__aPQDY6Mg,PC 30:1,PC 30:1,704.5224834,[M+H]+,HMDB0007870,2,CHEBI:84578,,CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,"InChI=1S/C38H74NO8P/c1-6-8-10-12-14-16-18-19-21-23-25-27-29-31-38(41)47-36(35-46-48(42,43)45-33-32-39(3,4)5)34-44-37(40)30-28-26-24-22-20-17-15-13-11-9-7-2/h16,18,36H,6-15,17,19-35H2,1-5H3/b18-16-/t36-/m1/s1",,C38H74NO8P,[M],mxp2959-sc
C8P,Annotation__20230628__PC300__ST4CiFo2,PC 30:0,PC 30:0,706.5381334,[M+H]+,HMDB0007869,2,CHEBI:75062,,CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,"InChI=1S/C38H76NO8P/c1-6-8-10-12-14-16-18-19-21-23-25-27-29-31-38(41)47-36(35-46-48(42,43)45-33-32-39(3,4)5)34-44-37(40)30-28-26-24-22-20-17-15-13-11-9-7-2/h36H,6-35H2,1-5H3/t36-/m1/s1",,C38H76NO8P,[M],mxp2956-sc
C8P,Annotation__20230628__PC311__s6fj4nk6,PC 31:1,PC 31:1,718.5381334,[M+H]+,HMDB0007936,2,,,,,,C39H76NO8P,[M],mxp2289-sc
C8P,Annotation__20230628__PC310__nfHdaBmt,PC 31:0,PC 31:0,720.5537834,[M+H]+,HMDB0007935,2,,,,,,C39H78NO8P,[M],mxp2288-sc
C8P,Annotation__20230628__PC323__B9Xqio4J,PC 32:3,PC 32:3,728.5224834,[M+H]+,HMDB0007875,2,,,,,,C40H74NO8P,[M],mxp2666-sc
C8P,Annotation__20231011__PC322A__kjLT4mMM,PC 32:2_A,PC 32:2_A,730.5381334,[M+H]+,HMDB0007874,2,CHEBI:86094,,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,"InChI=1S/C40H76NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-25-27-29-31-33-40(43)49-38(37-48-50(44,45)47-35-34-41(3,4)5)36-46-39(42)32-30-28-26-24-22-17-15-13-11-9-7-2/h14,16,19-20,38H,6-13,15,17-18,21-37H2,1-5H3/b16-14-,20-19-/t38-/m1/s1",,C40H76NO8P,[M],mxp0310-sc
C8P,Annotation__20230628__PC322__SEJapCVP,PC 32:2_B,PC 32:2_B,730.5381334,[M+H]+,HMDB0007874,2,CHEBI:86094,,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,"InChI=1S/C40H76NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-25-27-29-31-33-40(43)49-38(37-48-50(44,45)47-35-34-41(3,4)5)36-46-39(42)32-30-28-26-24-22-17-15-13-11-9-7-2/h14,16,19-20,38H,6-13,15,17-18,21-37H2,1-5H3/b16-14-,20-19-/t38-/m1/s1",,C40H76NO8P,[M],mxp0310-sc
C8P,Annotation__20230628__PC321__mMDg9Yoz,PC 32:1,PC 32:1,732.5537834,[M+H]+,HMDB0007873,2,CHEBI:84808,,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,"InChI=1S/C40H78NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-25-27-29-31-33-40(43)49-38(37-48-50(44,45)47-35-34-41(3,4)5)36-46-39(42)32-30-28-26-24-22-17-15-13-11-9-7-2/h19-20,38H,6-18,21-37H2,1-5H3/b20-19-/t38-/m1/s1",,C40H78NO8P,[M],mxp2958-sc
C8P,Annotation__20230628__PC320__msGBLyGe,PC 32:0,PC 32:0,734.5694334,[M+H]+,HMDB0007871,2,CHEBI:86090,,CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,"InChI=1S/C40H80NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-25-27-29-31-33-40(43)49-38(37-48-50(44,45)47-35-34-41(3,4)5)36-46-39(42)32-30-28-26-24-22-17-15-13-11-9-7-2/h38H,6-37H2,1-5H3/t38-/m1/s1",,C40H80NO8P,[M],mxp2957-sc
C8P,Annotation__20230628__PC332__4XECFHU8,PC 33:2,PC 33:2,744.5537834,[M+H]+,HMDB0007940,2,,,,,,C41H78NO8P,[M],mxp2669-sc
C8P,Annotation__20230628__PC331__CAsgmyo7,PC 33:1,PC 33:1,746.5694334,[M+H]+,HMDB0007938,2,,,,,,C41H80NO8P,[M],mxp2668-sc
C8P,Annotation__20230628__PC330__KupfMUsY,PC 33:0,PC 33:0,748.5850834,[M+H]+,HMDB0007937,2,,,,,,C41H82NO8P,[M],mxp2667-sc
C8P,Annotation__20231011__PC345__pbb3hy3Z,PC 34:5,PC 34:5,752.5224834,[M+H]+,HMDB0007916,2,,,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)O[C@]([H])(COC(=O)CCCCCCC\C=C/CCCC)COP([O-])(=O)OCC[N+](C)(C)C,,,C42H74NO8P,[M],mxp0313-sc
C8P,Annotation__20230628__PC344__WrngcMeu,PC 34:4,PC 34:4,754.5381334,[M+H]+,HMDB0007883,2,CHEBI:86102,,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,"InChI=1S/C42H76NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43(3,4)5)38-48-41(44)34-32-30-28-26-24-17-15-13-11-9-7-2/h14,16,19-20,22-23,27,29,40H,6-13,15,17-18,21,24-26,28,30-39H2,1-5H3/b16-14-,20-19-,23-22-,29-27-/t40-/m1/s1",,C42H76NO8P,[M],mxp0314-sc
C8P,Annotation__20230628__PC343__pn5nabXF,PC 34:3,PC 34:3,756.5537834,[M+H]+,HMDB0008006,2,CHEBI:84567,,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C,"InChI=1S/C42H78NO8P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43(3,4)5)38-48-41(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h14,16-17,19-21,40H,6-13,15,18,22-39H2,1-5H3/b16-14-,19-17-,21-20-/t40-/m1/s1",,C42H78NO8P,[M],mxp0315-sc
